PLR	FEC	PPS	ELossMin	ELossAvg	ELossMax
0.015	0.18	1330	1	1	1
0.015	0.02	1328	0.991644	0.994794	0.998043
0.015	0.03	1329	0.996991	0.999054	1
0.015	0	1332	0.981618	0.9849	0.98732
0.015	0.14	1326	0.999925	0.999995	1
0.015	0.05	1323	0.999244	0.999973	1
0.015	0.16	1329	0.999925	0.999999	1
0.015	0.12	1326	0.999925	0.999998	1
0.015	0.04	1326	0.999246	0.999891	1
0.015	0.01	1331	0.984751	0.987925	0.990986
0.015	0.11	1325	0.999925	0.999998	1
0.015	0.1	1326	0.999925	0.999994	1
0.015	0.13	1328	0.999849	0.999995	1
0.015	0.08	1328	0.999849	0.999997	1
0.015	0.06	1328	0.999699	0.99998	1
0.015	0.07	1328	0.999774	0.999993	1
0.015	0.09	1325	0.999849	0.999989	1
0.015	0.155	1327	0.999849	0.999998	1
0.015	0.025	1328	0.994202	0.997441	0.999247
0.015	0.175	1329	1	1	1
0.015	0.135	1323	0.999849	0.999992	1
0.015	0.095	1323	0.999849	0.999989	1
0.015	0.065	1326	0.999849	0.999996	1
0.015	0.185	1329	0.999925	0.999997	1
0.015	0.075	1325	0.999774	0.999987	1
0.015	0.145	1324	0.999924	0.999995	1
0.015	0.115	1320	0.999849	0.999993	1
0.015	0.125	1325	1	1	1
0.015	0.105	1324	0.999924	0.999995	1
0.015	0.195	1329	0.999925	0.999999	1
0.015	0.085	1324	0.999849	0.999996	1
0.015	0.165	1329	0.999925	0.999999	1
0.015	0.005	1332	0.983043	0.986232	0.989346
0.015	0.035	1328	0.997364	0.999722	1
0.015	0.015	1330	0.987823	0.991343	0.995565
0.015	0.045	1323	0.999018	0.999956	1
0.015	0.055	1318	0.999697	0.999982	1
0.02	0.14	1325	1	1	1
0.02	0.17	1328	0.999925	0.999998	1
0.02	0.06	1328	0.999548	0.999963	1
0.02	0.05	1321	0.99826	0.999878	1
0.02	0.16	1329	0.999925	0.999993	1
0.02	0	1333	0.975923	0.979793	0.982223
0.02	0.04	1324	0.997131	0.999329	1
0.02	0.12	1322	0.999849	0.999997	1
0.02	0.02	1330	0.983093	0.988057	0.992786
0.02	0.13	1324	0.999849	0.999991	1
0.02	0.03	1328	0.992319	0.996133	0.99887
0.02	0.1	1324	0.999698	0.999991	1
0.02	0.09	1324	0.999849	0.999992	1
0.02	0.01	1332	0.978685	0.981913	0.985665
0.02	0.11	1321	0.999849	0.999991	1
0.02	0.08	1327	0.999623	0.999991	1
0.02	0.18	1329	0.99985	0.999995	1
0.02	0.15	1326	0.999849	0.999998	1
0.02	0.07	1328	0.999623	0.999977	1
0.02	0.19	1331	0.999925	0.999998	1
0.02	0.145	1324	0.999924	0.999998	1
0.02	0.175	1329	1	1	1
0.02	0.055	1319	0.998939	0.999941	1
0.02	0.185	1330	0.999925	0.999998	1
0.02	0.155	1325	0.999925	0.999998	1
0.02	0.035	1328	0.994279	0.998314	1
0.02	0.115	1322	0.999924	0.999989	1
0.02	0.135	1324	0.999925	0.999998	1
0.02	0.195	1332	0.999925	0.999999	1
0.02	0.085	1324	0.999849	0.999982	1
0.02	0.165	1328	0.999849	0.999991	1
0.02	0.095	1323	0.999924	0.999997	1
0.02	0.065	1328	0.999623	0.99998	1
0.02	0.005	1334	0.977293	0.980799	0.983738
0.02	0.025	1328	0.986069	0.992237	0.996386
0.02	0.125	1322	0.999849	0.999991	1
0.02	0.045	1323	0.998942	0.999837	1
0.02	0.015	1333	0.981548	0.984564	0.988524
0.02	0.075	1326	0.999774	0.999982	1
0.02	0.105	1326	0.999774	0.999991	1
0.025	0	1332	0.970813	0.974742	0.977641
0.025	0.14	1318	0.999772	0.999998	1
0.025	0.07	1323	0.999773	0.999981	1
0.025	0.01	1332	0.972898	0.976106	0.979129
0.025	0.18	1327	0.999849	0.999995	1
0.025	0.05	1316	0.995519	0.999511	1
0.025	0.06	1327	0.998568	0.999903	1
0.025	0.09	1321	0.999546	0.999978	1
0.025	0.08	1324	0.999774	0.999977	1
0.025	0.1	1322	0.999773	0.999987	1
0.025	0.04	1321	0.993493	0.997413	1
0.025	0.13	1320	0.999697	0.999989	1
0.025	0.15	1320	0.999773	0.999992	1
0.025	0.11	1321	0.999849	0.999989	1
0.025	0.03	1327	0.983579	0.989915	0.995029
0.025	0.16	1326	1	1	1
0.025	0.17	1327	0.999849	0.999998	1
0.025	0.02	1331	0.97491	0.980338	0.985276
0.025	0.12	1322	0.999849	0.999997	1
0.025	0.19	1329	0.99985	0.999995	1
0.025	0.005	1332	0.971489	0.975436	0.978091
0.025	0.145	1321	0.999849	0.999994	1
0.025	0.045	1321	0.995307	0.99901	1
0.025	0.085	1324	0.999698	0.999968	1
0.025	0.075	1324	0.999623	0.999979	1
0.025	0.115	1322	0.999849	0.999993	1
0.025	0.065	1328	0.999473	0.999956	1
0.025	0.135	1324	0.999698	0.999993	1
0.025	0.195	1330	0.999925	0.999996	1
0.025	0.155	1322	0.999849	0.999996	1
0.025	0.095	1318	0.999393	0.999985	1
0.025	0.125	1324	0.999698	0.999977	1
0.025	0.185	1328	0.999925	0.999995	1
0.025	0.035	1325	0.988684	0.99441	0.99917
0.025	0.015	1332	0.974474	0.977598	0.981757
0.025	0.165	1328	0.999849	0.999989	1
0.025	0.025	1329	0.979236	0.98484	0.991875
0.025	0.055	1318	0.998559	0.999875	1
0.025	0.105	1323	0.999547	0.999987	1
0.025	0.175	1328	0.999925	0.999994	1
0.03	0.03	1329	0.974278	0.981337	0.987365
0.03	0.04	1322	0.98177	0.992533	0.998487
0.03	0.11	1318	0.999621	0.999973	1
0.03	0.19	1326	1	1	1
0.03	0.05	1317	0.993015	0.99826	1
0.03	0.1	1324	0.999698	0.999982	1
0.03	0.07	1324	0.998415	0.999926	1
0.03	0	1334	0.964329	0.969623	0.972947
0.03	0.06	1325	0.996453	0.999604	1
0.03	0.16	1323	0.999849	0.999988	1
0.03	0.08	1323	0.999245	0.999949	1
0.03	0.01	1333	0.966772	0.970448	0.974347
0.03	0.09	1320	0.99947	0.999983	1
0.03	0.18	1327	0.999925	0.999999	1
0.03	0.17	1325	0.999849	0.999989	1
0.03	0.12	1322	0.999849	0.999986	1
0.03	0.02	1331	0.968374	0.973015	0.977314
0.03	0.15	1314	0.999848	0.999998	1
0.03	0.13	1321	0.999773	0.999985	1
0.03	0.14	1319	0.999773	0.999986	1
0.03	0.035	1326	0.977389	0.987207	0.994347
0.03	0.015	1331	0.967398	0.971292	0.975361
0.03	0.055	1318	0.995526	0.999392	1
0.03	0.195	1330	0.999925	0.999997	1
0.03	0.075	1326	0.999548	0.999957	1
0.03	0.165	1326	0.999849	0.999993	1
0.03	0.135	1324	0.999698	0.999983	1
0.03	0.085	1324	0.999698	0.999959	1
0.03	0.155	1320	0.999848	0.999998	1
0.03	0.175	1327	0.999849	0.999989	1
0.03	0.185	1328	0.999849	0.999998	1
0.03	0.095	1321	0.999319	0.999963	1
0.03	0.125	1323	0.999622	0.999982	1
0.03	0.065	1326	0.998116	0.999868	1
0.03	0.145	1321	0.999849	0.999993	1
0.03	0.115	1322	0.999849	0.99998	1
0.03	0.105	1324	0.999925	0.999997	1
0.03	0.025	1330	0.969267	0.976144	0.98407
0.03	0.045	1319	0.98825	0.996185	0.999545
0.03	0.005	1332	0.965936	0.970167	0.973289
0.035	0.05	1315	0.986846	0.994483	0.999392
0.035	0.12	1323	0.999773	0.99999	1
0.035	0.01	1332	0.961411	0.965094	0.968619
0.035	0.11	1320	0.999621	0.999988	1
0.035	0.1	1324	0.99932	0.999956	1
0.035	0.03	1330	0.965274	0.97217	0.978202
0.035	0.18	1325	0.999925	0.999993	1
0.035	0.19	1327	0.999774	0.999985	1
0.035	0.06	1325	0.993435	0.998624	1
0.035	0.09	1322	0.999395	0.999972	1
0.035	0	1332	0.959034	0.964602	0.969088
0.035	0.17	1324	0.999849	0.999996	1
0.035	0.16	1326	0.999774	0.999998	1
0.035	0.14	1322	0.999622	0.999983	1
0.035	0.07	1324	0.998338	0.999745	1
0.035	0.04	1324	0.971903	0.984016	0.991767
0.035	0.02	1330	0.962804	0.966573	0.971972
0.035	0.13	1323	0.999849	0.99999	1
0.035	0.15	1317	0.99962	0.99999	1
0.035	0.08	1324	0.999094	0.99994	1
0.035	0.055	1315	0.98913	0.997476	1
0.035	0.095	1322	0.999244	0.999956	1
0.035	0.045	1319	0.976653	0.989798	0.998863
0.035	0.105	1325	0.999774	0.999989	1
0.035	0.085	1321	0.999697	0.999963	1
0.035	0.175	1327	0.999774	0.999993	1
0.035	0.185	1325	0.999774	0.999992	1
0.035	0.075	1324	0.998792	0.999893	1
0.035	0.005	1332	0.959922	0.96501	0.968703
0.035	0.165	1326	0.999925	0.999994	1
0.035	0.065	1324	0.996074	0.99951	1
0.035	0.195	1328	0.999699	0.999992	1
0.035	0.135	1322	0.999773	0.999986	1
0.035	0.125	1320	0.999773	0.999992	1
0.035	0.015	1331	0.961388	0.96565	0.970703
0.035	0.025	1330	0.962128	0.968398	0.975954
0.035	0.155	1320	0.999773	0.999987	1
0.035	0.035	1328	0.968157	0.977653	0.984643
0.035	0.115	1321	0.999924	0.999997	1
0.035	0.145	1322	0.999849	0.999988	1
0.04	0.04	1326	0.961776	0.973099	0.984469
0.04	0.15	1314	0.999544	0.999982	1
0.04	0.06	1321	0.987515	0.996073	1
0.04	0.17	1326	0.999925	0.999997	1
0.04	0.1	1321	0.99947	0.999958	1
0.04	0.12	1320	0.999621	0.999971	1
0.04	0	1332	0.954757	0.959556	0.965336
0.04	0.05	1321	0.970936	0.986987	0.99614
0.04	0.07	1322	0.995992	0.999231	1
0.04	0.11	1323	0.999698	0.999975	1
0.04	0.19	1328	0.999774	0.99999	1
0.04	0.02	1331	0.956731	0.960569	0.965745
0.04	0.18	1327	0.999849	0.999995	1
0.04	0.14	1319	0.999697	0.999992	1
0.04	0.08	1322	0.998639	0.999852	1
0.04	0.01	1332	0.955706	0.959887	0.963739
0.04	0.16	1324	0.999774	0.99999	1
0.04	0.13	1322	0.999773	0.99998	1
0.04	0.03	1329	0.957794	0.963821	0.969606
0.04	0.09	1320	0.999394	0.999965	1
0.04	0.045	1320	0.969034	0.980131	0.99046
0.04	0.065	1316	0.992862	0.998235	1
0.04	0.165	1319	0.999848	0.999993	1
0.04	0.125	1316	0.999696	0.999991	1
0.04	0.085	1318	0.999241	0.999944	1
0.04	0.115	1316	0.999696	0.999976	1
0.04	0.095	1315	0.998252	0.999921	1
0.04	0.185	1321	0.999849	0.999985	1
0.04	0.055	1311	0.977661	0.992362	0.997941
0.04	0.075	1321	0.996518	0.999674	1
0.04	0.195	1324	0.999698	0.999983	1
0.04	0.135	1318	0.999772	0.999993	1
0.04	0.005	1333	0.95507	0.959881	0.964371
0.04	0.145	1314	0.999772	0.999979	1
0.04	0.035	1329	0.96089	0.968368	0.97676
0.04	0.155	1304	0.999617	0.999986	1
0.04	0.105	1320	0.999848	0.999976	1
0.04	0.025	1331	0.955829	0.961647	0.968825
0.04	0.015	1330	0.956254	0.960268	0.964071
0.04	0.175	1321	0.999773	0.999994	1
0.045	0.13	1339	0.999701	0.999978	1
0.045	0.14	1329	0.999699	0.999983	1
0.045	0.18	1301	0.999846	0.999989	1
0.045	0.08	1372	0.997013	0.999528	1
0.045	0.03	1434	0.951269	0.956598	0.961029
0.045	0.17	1308	0.999771	0.999986	1
0.045	0.06	1390	0.978417	0.9897	0.997194
0.045	0.12	1349	0.999185	0.99996	1
0.045	0.01	1453	0.950743	0.954832	0.95893
0.045	0.02	1441	0.950805	0.955152	0.959478
0.045	0.09	1369	0.998539	0.99993	1
0.045	0.07	1380	0.991667	0.997355	1
0.045	0.04	1418	0.954257	0.961737	0.973428
0.045	0.05	1404	0.962475	0.974861	0.983765
0.045	0.19	1296	0.999846	0.999982	1
0.045	0.11	1355	0.999705	0.99997	1
0.045	0.1	1366	0.999634	0.99995	1
0.045	0	1463	0.949781	0.954664	0.960713
0.045	0.16	1315	0.999772	0.999976	1
0.045	0.15	1317	0.999165	0.999963	1
0.045	0.135	1346	0.999629	0.99998	1
0.045	0.145	1329	0.99985	0.999985	1
0.045	0.045	1451	0.957966	0.967057	0.981188
0.045	0.035	1470	0.951701	0.958695	0.964354
0.045	0.015	1496	0.951162	0.955118	0.95918
0.045	0.165	1312	0.999695	0.999987	1
0.045	0.065	1412	0.987401	0.994364	0.999717
0.045	0.025	1484	0.950809	0.955457	0.962803
0.045	0.075	1402	0.992225	0.998766	1
0.045	0.105	1380	0.999276	0.999974	1
0.045	0.175	1300	0.999846	0.999996	1
0.045	0.195	1284	1	1	1
0.045	0.125	1354	0.999631	0.999965	1
0.045	0.185	1295	0.999846	0.999982	1
0.045	0.085	1393	0.998206	0.99988	1
0.045	0.095	1390	0.99849	0.999933	1
0.045	0.115	1368	0.999562	0.999977	1
0.045	0.155	1310	0.999771	0.999989	1
0.045	0.055	1429	0.966625	0.98274	0.991674
0.045	0.005	1504	0.950279	0.955014	0.959851
0.05	0.1	1382	0.999276	0.999946	1
0.05	0.13	1346	0.999777	0.999963	1
0.05	0.04	1460	0.947138	0.953144	0.962476
0.05	0.07	1406	0.982859	0.992654	1
0.05	0.01	1496	0.944667	0.949829	0.953422
0.05	0.18	1294	0.999846	0.999992	1
0.05	0.16	1316	0.99962	0.999989	1
0.05	0.05	1443	0.951579	0.962209	0.972014
0.05	0.14	1335	0.999551	0.999989	1
0.05	0.06	1422	0.967379	0.979663	0.993462
0.05	0.19	1288	0.999612	0.999992	1
0.05	0.08	1399	0.993925	0.998476	1
0.05	0.12	1359	0.999485	0.999955	1
0.05	0	1511	0.945275	0.949735	0.956789
0.05	0.02	1485	0.94588	0.949985	0.953891
0.05	0.15	1313	0.999467	0.999965	1
0.05	0.03	1475	0.946124	0.95063	0.957644
0.05	0.11	1367	0.999342	0.999941	1
0.05	0.17	1300	0.999385	0.999982	1
0.05	0.09	1390	0.998131	0.999786	1
0.05	0.105	1376	0.999419	0.999972	1
0.05	0.135	1343	0.999777	0.999988	1
0.05	0.125	1353	0.999631	0.99998	1
0.05	0.055	1436	0.954109	0.969647	0.984958
0.05	0.175	1296	0.999769	0.999982	1
0.05	0.035	1473	0.945983	0.951878	0.957519
0.05	0.115	1369	0.999562	0.999971	1
0.05	0.095	1382	0.998191	0.999852	1
0.05	0.015	1496	0.946672	0.950015	0.954624
0.05	0.045	1453	0.948473	0.956866	0.967047
0.05	0.025	1483	0.943905	0.950052	0.955434
0.05	0.195	1275	0.999765	0.999985	1
0.05	0.085	1388	0.994597	0.999341	1
0.05	0.075	1395	0.987529	0.9963	1
0.05	0.145	1332	0.999775	0.999975	1
0.05	0.185	1284	0.999689	0.999987	1
0.05	0.065	1417	0.973328	0.986792	0.998024
0.05	0.165	1310	0.999847	0.999997	1
0.05	0.005	1508	0.944194	0.950008	0.955395
0.05	0.155	1312	0.999238	0.999976	1
0.055	0.12	1360	0.999339	0.999944	1
0.055	0.03	1482	0.93976	0.945324	0.949946
0.055	0.13	1350	0.999556	0.99997	1
0.055	0.17	1303	0.999693	0.999975	1
0.055	0.14	1335	0.999551	0.999987	1
0.055	0.16	1320	0.999546	0.999972	1
0.055	0.02	1493	0.940479	0.944953	0.948514
0.055	0.18	1296	0.999692	0.999987	1
0.055	0.05	1455	0.941795	0.951739	0.96193
0.055	0.15	1315	0.999088	0.99997	1
0.055	0.09	1389	0.995033	0.999004	1
0.055	0.01	1508	0.939456	0.944887	0.94874
0.055	0.07	1412	0.97013	0.983238	0.996815
0.055	0.19	1284	0.999844	0.999985	1
0.055	0.06	1435	0.953038	0.966422	0.982581
0.055	0.04	1467	0.939697	0.946203	0.953053
0.055	0.08	1390	0.981809	0.995402	1
0.055	0.11	1370	0.999343	0.999937	1
0.055	0.1	1385	0.998051	0.999838	1
0.055	0	1517	0.939378	0.9448	0.951634
0.055	0.125	1356	0.999337	0.999971	1
0.055	0.035	1471	0.940049	0.945928	0.950653
0.055	0.175	1297	0.999615	0.999978	1
0.055	0.025	1484	0.938982	0.944953	0.951037
0.055	0.085	1386	0.989977	0.997733	1
0.055	0.045	1455	0.94152	0.94859	0.956776
0.055	0.195	1276	0.999765	0.999981	1
0.055	0.155	1311	0.999161	0.999967	1
0.055	0.135	1347	0.99948	0.999976	1
0.055	0.095	1384	0.994294	0.999515	1
0.055	0.005	1509	0.93798	0.94507	0.949907
0.055	0.015	1497	0.940705	0.945018	0.949452
0.055	0.165	1310	0.999847	0.999994	1
0.055	0.075	1401	0.976598	0.990786	0.999929
0.055	0.065	1420	0.957887	0.975541	0.990915
0.055	0.115	1365	0.998682	0.999917	1
0.055	0.105	1377	0.996733	0.999891	1
0.055	0.185	1290	0.999767	0.999969	1
0.055	0.145	1329	0.999699	0.999988	1
0.055	0.055	1440	0.943002	0.956745	0.97223
0.06	0.18	1295	0.999768	0.999969	1
0.06	0.07	1420	0.946846	0.969927	0.985286
0.06	0.02	1493	0.935324	0.939935	0.944363
0.06	0.13	1348	0.999333	0.999948	1
0.06	0.11	1370	0.998102	0.999847	1
0.06	0.1	1376	0.995131	0.999441	1
0.06	0.12	1358	0.999485	0.99995	1
0.06	0.05	1446	0.93508	0.943813	0.951811
0.06	0.08	1395	0.969108	0.989202	0.998567
0.06	0.19	1286	0.999534	0.999985	1
0.06	0	1516	0.934499	0.939852	0.9469
0.06	0.06	1436	0.939727	0.952227	0.96694
0.06	0.01	1503	0.934473	0.939918	0.944585
0.06	0.15	1316	0.999013	0.99997	1
0.06	0.17	1304	0.999693	0.999977	1
0.06	0.09	1382	0.989442	0.997181	1
0.06	0.03	1479	0.935456	0.940274	0.945053
0.06	0.16	1312	0.999695	0.999967	1
0.06	0.04	1460	0.934315	0.940406	0.945822
0.06	0.14	1336	0.999252	0.999954	1
0.06	0.185	1302	0.999693	0.999982	1
0.06	0.075	1368	0.964787	0.981501	0.995836
0.06	0.025	1426	0.933941	0.939841	0.945302
0.06	0.045	1406	0.935775	0.941809	0.949289
0.06	0.105	1351	0.996005	0.999707	1
0.06	0.115	1340	0.997986	0.999885	1
0.06	0.165	1310	0.999847	0.999993	1
0.06	0.005	1441	0.932228	0.939918	0.945477
0.06	0.195	1297	0.999769	0.99999	1
0.06	0.135	1330	0.998947	0.999927	1
0.06	0.175	1304	0.999693	0.999974	1
0.06	0.125	1337	0.999477	0.99994	1
0.06	0.055	1396	0.935352	0.947026	0.958047
0.06	0.155	1302	0.999616	0.999965	1
0.06	0.065	1387	0.941753	0.961408	0.977076
0.06	0.145	1321	0.999697	0.999975	1
0.06	0.095	1348	0.992067	0.998523	1
0.06	0.085	1352	0.982919	0.99428	1
0.06	0.035	1415	0.934162	0.940608	0.945394
0.06	0.015	1436	0.935185	0.939998	0.945558
0.065	0.03	1332	0.929526	0.935225	0.940333
0.065	0.14	1316	0.99962	0.99995	1
0.065	0.12	1317	0.995598	0.999869	1
0.065	0.11	1313	0.995737	0.999561	1
0.065	0.02	1333	0.929943	0.934802	0.940369
0.065	0.18	1322	0.999697	0.999973	1
0.065	0.19	1317	0.99962	0.999964	1
0.065	0.1	1316	0.992553	0.998417	1
0.065	0.08	1316	0.952052	0.980627	0.997036
0.065	0.01	1334	0.928486	0.934891	0.93928
0.065	0.09	1309	0.981139	0.993759	0.999771
0.065	0.06	1330	0.934456	0.944059	0.957081
0.065	0.13	1318	0.999318	0.999951	1
0.065	0.17	1322	0.999773	0.999986	1
0.065	0.05	1328	0.928937	0.937646	0.947079
0.065	0.04	1329	0.928174	0.935226	0.941261
0.065	0.16	1323	0.999622	0.999969	1
0.065	0.07	1326	0.937368	0.959379	0.98274
0.065	0.15	1305	0.99977	0.999981	1
0.065	0	1334	0.929802	0.934829	0.941115
0.065	0.035	1330	0.928239	0.935463	0.940261
0.065	0.145	1311	0.999543	0.999968	1
0.065	0.125	1312	0.999086	0.999902	1
0.065	0.105	1308	0.995339	0.999269	1
0.065	0.005	1334	0.927083	0.935046	0.940198
0.065	0.025	1332	0.928625	0.934754	0.939883
0.065	0.135	1314	0.999316	0.999933	1
0.065	0.185	1318	0.999773	0.999976	1
0.065	0.045	1326	0.930845	0.936134	0.942685
0.065	0.015	1333	0.929364	0.935088	0.941137
0.065	0.165	1319	0.999545	0.999972	1
0.065	0.155	1298	0.999538	0.999959	1
0.065	0.095	1303	0.985114	0.99678	1
0.065	0.115	1310	0.99687	0.999806	1
0.065	0.065	1324	0.934989	0.950021	0.964663
0.065	0.055	1324	0.929499	0.939359	0.949653
0.065	0.195	1318	0.999621	0.999992	1
0.065	0.075	1317	0.948148	0.969641	0.988081
0.065	0.175	1319	0.999469	0.999982	1
0.065	0.085	1304	0.973083	0.988395	0.998313
0.07	0.1	1311	0.988026	0.995864	1
0.07	0.01	1332	0.922546	0.929838	0.93538
0.07	0.13	1319	0.997726	0.999919	1
0.07	0.19	1325	0.999547	0.999977	1
0.07	0.06	1329	0.925143	0.934992	0.944779
0.07	0.08	1322	0.941604	0.966086	0.982148
0.07	0.14	1320	0.999546	0.999959	1
0.07	0.09	1310	0.960076	0.985813	0.997863
0.07	0.02	1330	0.924932	0.929835	0.935678
0.07	0.18	1324	0.999396	0.999962	1
0.07	0.07	1327	0.926333	0.945082	0.969494
0.07	0.05	1328	0.924119	0.931138	0.937669
0.07	0.11	1314	0.992694	0.998861	1
0.07	0.15	1308	0.999235	0.999956	1
0.07	0.16	1325	0.999321	0.999949	1
0.07	0	1332	0.923469	0.929847	0.9366
0.07	0.12	1315	0.994145	0.999797	1
0.07	0.17	1323	0.999773	0.99997	1
0.07	0.04	1328	0.923065	0.929878	0.935637
0.07	0.03	1330	0.924008	0.930171	0.934756
0.07	0.105	1307	0.992888	0.998175	1
0.07	0.135	1318	0.999317	0.999947	1
0.07	0.115	1310	0.996337	0.999615	1
0.07	0.155	1304	0.999463	0.999963	1
0.07	0.145	1314	0.999543	0.99997	1
0.07	0.075	1325	0.929315	0.953835	0.971711
0.07	0.175	1322	0.999622	0.999972	1
0.07	0.165	1319	0.999394	0.999967	1
0.07	0.035	1330	0.92188	0.930308	0.935338
0.07	0.015	1332	0.922644	0.930061	0.9366
0.07	0.185	1321	0.999697	0.999964	1
0.07	0.055	1325	0.924087	0.932275	0.940235
0.07	0.065	1327	0.928442	0.938373	0.950211
0.07	0.045	1326	0.924533	0.930677	0.937651
0.07	0.095	1303	0.968923	0.991841	1
0.07	0.195	1319	0.999773	0.999992	1
0.07	0.005	1332	0.920693	0.930029	0.935474
0.07	0.125	1314	0.998174	0.999893	1
0.07	0.025	1330	0.923279	0.929733	0.935152
0.07	0.085	1311	0.955932	0.977063	0.993214
0.075	0.13	1317	0.998026	0.999866	1
0.075	0.15	1308	0.999083	0.999948	1
0.075	0.05	1328	0.918323	0.925519	0.932475
0.075	0.07	1328	0.921484	0.9339	0.948058
0.075	0.12	1312	0.993295	0.999385	1
0.075	0.1	1308	0.974243	0.990354	1
0.075	0.09	1316	0.933779	0.972397	0.988305
0.075	0.11	1308	0.988004	0.997206	1
0.075	0.04	1329	0.91772	0.924739	0.931634
0.075	0.16	1324	0.999471	0.999939	1
0.075	0.08	1327	0.928819	0.948928	0.968289
0.075	0.17	1324	0.999547	0.999989	1
0.075	0.18	1325	0.999698	0.999952	1
0.075	0.02	1331	0.919171	0.924848	0.930814
0.075	0.03	1331	0.918819	0.925118	0.930084
0.075	0.06	1330	0.919372	0.927882	0.937406
0.075	0.01	1332	0.917517	0.924887	0.929751
0.075	0.19	1323	0.999547	0.999964	1
0.075	0	1333	0.918842	0.924902	0.931668
0.075	0.14	1318	0.997649	0.999914	1
0.075	0.135	1314	0.99825	0.999884	1
0.075	0.155	1300	0.999769	0.999964	1
0.075	0.175	1320	0.999319	0.99997	1
0.075	0.125	1311	0.996415	0.999785	1
0.075	0.095	1306	0.961662	0.982518	0.995256
0.075	0.195	1320	0.999697	0.99998	1
0.075	0.015	1330	0.918019	0.925104	0.932672
0.075	0.105	1305	0.981689	0.995087	1
0.075	0.115	1304	0.992178	0.998848	1
0.075	0.085	1316	0.938487	0.960625	0.983445
0.075	0.045	1326	0.919632	0.92541	0.932147
0.075	0.035	1329	0.91762	0.925276	0.930108
0.075	0.145	1312	0.999467	0.999944	1
0.075	0.165	1320	0.999243	0.99994	1
0.075	0.185	1319	0.999697	0.999987	1
0.075	0.075	1326	0.921917	0.939698	0.959225
0.075	0.005	1332	0.915766	0.925071	0.930781
0.075	0.055	1325	0.919257	0.926272	0.933821
0.075	0.025	1330	0.918019	0.924699	0.929291
0.075	0.065	1327	0.920886	0.929268	0.942285
0.08	0.14	1311	0.997103	0.999918	1
0.08	0.1	1310	0.952824	0.979251	0.995802
0.08	0.08	1327	0.916767	0.933768	0.95119
0.08	0.15	1301	0.999231	0.999952	1
0.08	0.19	1321	0.999319	0.999955	1
0.08	0.11	1302	0.979045	0.993671	1
0.08	0.17	1317	0.999241	0.999933	1
0.08	0.04	1330	0.912583	0.919587	0.926789
0.08	0.05	1326	0.912896	0.920144	0.926546
0.08	0	1335	0.91442	0.919796	0.925876
0.08	0.09	1319	0.923363	0.956057	0.98302
0.08	0.03	1331	0.914239	0.919912	0.924977
0.08	0.16	1319	0.999166	0.999943	1
0.08	0.07	1328	0.91481	0.924817	0.935129
0.08	0.18	1319	0.999697	0.999971	1
0.08	0.13	1313	0.994443	0.999649	1
0.08	0.02	1332	0.914114	0.919726	0.925976
0.08	0.01	1334	0.913144	0.91974	0.923936
0.08	0.06	1330	0.913635	0.921214	0.928969
0.08	0.12	1304	0.988117	0.998251	1
0.08	0.145	1312	0.997943	0.999905	1
0.08	0.005	1333	0.909568	0.919907	0.92584
0.08	0.045	1328	0.914307	0.920101	0.925979
0.08	0.035	1330	0.912932	0.920164	0.925338
0.08	0.195	1320	0.999242	0.999977	1
0.08	0.175	1324	0.999698	0.999972	1
0.08	0.115	1301	0.987784	0.996746	1
0.08	0.015	1332	0.913213	0.919944	0.927477
0.08	0.065	1328	0.914709	0.92206	0.929916
0.08	0.105	1304	0.970178	0.988335	0.99885
0.08	0.085	1324	0.925249	0.943061	0.969345
0.08	0.075	1327	0.915536	0.927592	0.941606
0.08	0.165	1318	0.999317	0.999948	1
0.08	0.185	1320	0.999621	0.999956	1
0.08	0.125	1305	0.992264	0.999375	1
0.08	0.135	1314	0.995511	0.999673	1
0.08	0.095	1311	0.939445	0.966897	0.992068
0.08	0.155	1298	0.999538	0.999937	1
0.08	0.025	1331	0.913337	0.919501	0.923926
0.08	0.055	1325	0.913824	0.92064	0.928765
0.085	0.17	1319	0.999318	0.999935	1
0.085	0.13	1310	0.993439	0.999114	1
0.085	0.11	1302	0.9623	0.986291	1
0.085	0.01	1331	0.907903	0.914756	0.919697
0.085	0.06	1327	0.908933	0.91572	0.922944
0.085	0.07	1328	0.908311	0.917309	0.926076
0.085	0.14	1310	0.99672	0.999802	1
0.085	0.12	1304	0.984049	0.996005	1
0.085	0.18	1322	0.999546	0.999964	1
0.085	0.19	1322	0.999244	0.99996	1
0.085	0.16	1317	0.999089	0.999913	1
0.085	0.09	1321	0.913942	0.939078	0.961929
0.085	0.02	1330	0.908271	0.914781	0.920526
0.085	0.1	1313	0.93986	0.963337	0.985764
0.085	0.05	1322	0.908074	0.915024	0.920396
0.085	0.04	1329	0.907388	0.914608	0.921607
0.085	0.08	1327	0.911694	0.923307	0.941154
0.085	0.03	1330	0.909002	0.914961	0.9211
0.085	0	1333	0.909466	0.914814	0.920792
0.085	0.15	1300	0.999231	0.999916	1
0.085	0.175	1318	0.999545	0.999966	1
0.085	0.135	1306	0.994184	0.999486	1
0.085	0.025	1329	0.908893	0.914578	0.919877
0.085	0.095	1314	0.928658	0.949053	0.979617
0.085	0.015	1332	0.908211	0.914881	0.921495
0.085	0.145	1308	0.99618	0.999846	1
